#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PGAM1	CORO1A	1855378	1842723	9606.ENSP00000359991	9606.ENSP00000219150	0	0	0	0	0	0	0	0.165	0.165
MYO1F	MYO1G	1852870	1844638	9606.ENSP00000344871	9606.ENSP00000258787	0	0	0	0.832	0.101	0	0	0.452	0.165
SH3BGRL	ARL6IP5	1855855	1846307	9606.ENSP00000362308	9606.ENSP00000273258	0	0	0	0	0.165	0	0	0	0.165
TSPO	TALDO1	1851096	1850327	9606.ENSP00000328973	9606.ENSP00000321259	0	0	0	0	0.131	0	0	0.079	0.165
HSP90AA1	ARHGDIB	1851814	1843176	9606.ENSP00000335153	9606.ENSP00000228945	0	0	0	0	0	0	0	0.165	0.165
MSN	S100A11	1853976	1846206	9606.ENSP00000353408	9606.ENSP00000271638	0	0	0	0	0.054	0	0	0.154	0.165
FYN	MGST1	1853081	1842163	9606.ENSP00000346671	9606.ENSP00000010404	0	0	0	0	0	0	0	0.165	0.165
AAK1	CLEC4A	1859169	1843201	9606.ENSP00000386456	9606.ENSP00000229332	0	0	0	0	0.165	0	0	0	0.165
PLAUR	DUSP6	1852201	1846636	9606.ENSP00000339328	9606.ENSP00000279488	0	0	0	0	0	0	0	0.166	0.165
CYBB	LGALS3	1856898	1844285	9606.ENSP00000367851	9606.ENSP00000254301	0	0	0	0	0.054	0	0	0.153	0.165
HSP90AA1	CYBA	1851814	1844952	9606.ENSP00000335153	9606.ENSP00000261623	0	0	0	0	0	0	0	0.166	0.165
NCF2	SAMHD1	1854612	1845231	9606.ENSP00000356505	9606.ENSP00000262878	0	0	0	0	0.118	0	0	0.092	0.165
LDHA	GLRX	1862289	1843473	9606.ENSP00000445175	9606.ENSP00000237858	0	0	0	0	0.092	0	0	0.118	0.165
SEPT7	ST13	1858681	1842566	9606.ENSP00000381992	9606.ENSP00000216218	0	0	0	0	0.163	0	0	0	0.164
PPT1	CTSC	1859833	1843108	9606.ENSP00000394863	9606.ENSP00000227266	0	0	0	0	0.052	0	0	0.155	0.164
C5AR1	FCGRT	1853142	1842838	9606.ENSP00000347197	9606.ENSP00000221466	0	0	0	0	0.104	0	0	0.106	0.164
GSTO1	COX5B	1855084	1844605	9606.ENSP00000358727	9606.ENSP00000258424	0	0	0	0	0.164	0	0	0	0.164
CYBB	MSN	1856898	1853976	9606.ENSP00000367851	9606.ENSP00000353408	0	0	0	0	0.055	0	0	0.152	0.164
TNFSF13B	NAMPT	1856399	1842925	9606.ENSP00000365048	9606.ENSP00000222553	0	0	0	0	0.116	0	0	0.093	0.164
ANXA5	CYBA	1847746	1844952	9606.ENSP00000296511	9606.ENSP00000261623	0	0	0	0	0.054	0	0	0.153	0.164
LDHA	POMP	1862289	1857291	9606.ENSP00000445175	9606.ENSP00000370222	0	0	0	0	0.164	0	0	0	0.164
ASAH1	ANXA5	1857426	1847746	9606.ENSP00000371152	9606.ENSP00000296511	0	0	0	0	0.056	0	0	0.151	0.164
EIF3K	RBX1	1843908	1842568	9606.ENSP00000248342	9606.ENSP00000216225	0	0	0	0	0.129	0	0	0.080	0.164
FLT3LG	ETS1	1864052	1858032	9606.ENSP00000468977	9606.ENSP00000376436	0	0	0	0	0.054	0	0	0.153	0.164
ATP6V0B	COX8A	1861883	1850328	9606.ENSP00000431605	9606.ENSP00000321260	0	0	0	0	0.163	0	0	0	0.164
PTPRE	CMTM6	1844313	1842431	9606.ENSP00000254667	9606.ENSP00000205636	0	0	0	0	0.164	0	0	0	0.164
MYL6	COX6B1	1862334	1843826	9606.ENSP00000446714	9606.ENSP00000246554	0	0	0	0	0.119	0	0	0.090	0.164
CASP1	RAP1B	1860827	1844015	9606.ENSP00000410076	9606.ENSP00000250559	0	0	0	0	0.164	0	0	0	0.164
C10orf54	FGL2	1858253	1843920	9606.ENSP00000378409	9606.ENSP00000248598	0	0	0	0	0.164	0	0	0	0.164
SET	HNRNPH1	1855735	1853404	9606.ENSP00000361777	9606.ENSP00000349168	0	0	0	0	0.149	0	0	0.057	0.164
SEC61G	DYNLL1	1852468	1843632	9606.ENSP00000341538	9606.ENSP00000242577	0	0	0	0	0.163	0	0	0	0.164
TGFBI	ANXA5	1861221	1847746	9606.ENSP00000416330	9606.ENSP00000296511	0	0	0	0	0.091	0	0	0.117	0.164
RHOA	ATP5B	1860210	1845043	9606.ENSP00000400175	9606.ENSP00000262030	0	0	0	0	0.163	0	0	0	0.164
ATP6V0B	PKM	1861883	1850212	9606.ENSP00000431605	9606.ENSP00000320171	0	0	0	0	0.084	0	0	0.125	0.164
ALDOA	ARHGDIB	1851945	1843176	9606.ENSP00000336927	9606.ENSP00000228945	0	0	0	0	0.054	0.059	0	0.136	0.164
B2M	CD53	1862817	1846188	9606.ENSP00000452780	9606.ENSP00000271324	0	0	0	0	0.115	0	0	0.094	0.164
PGK1	JUND	1855883	1844164	9606.ENSP00000362413	9606.ENSP00000252818	0	0	0	0	0	0	0	0.164	0.164
TPM3	HSP90B1	1854817	1848102	9606.ENSP00000357516	9606.ENSP00000299767	0	0	0	0	0.054	0	0	0.153	0.164
PLAUR	SAMHD1	1852201	1845231	9606.ENSP00000339328	9606.ENSP00000262878	0	0	0	0	0	0	0	0.163	0.163
FLNA	CTSB	1855120	1852546	9606.ENSP00000358866	9606.ENSP00000342070	0	0	0	0	0	0	0	0.163	0.163
POLR2L	PABPC1	1850615	1849591	9606.ENSP00000324124	9606.ENSP00000313007	0	0	0	0	0.055	0	0	0.151	0.163
TNFRSF1B	LGALS3	1856466	1844285	9606.ENSP00000365435	9606.ENSP00000254301	0	0	0	0	0	0	0	0.164	0.163
UQCR11	POMP	1863953	1857291	9606.ENSP00000466420	9606.ENSP00000370222	0	0	0	0	0.163	0	0	0	0.163
ZEB2	ANXA5	1848412	1847746	9606.ENSP00000302501	9606.ENSP00000296511	0	0	0	0	0	0	0	0.164	0.163
LYST	PTPRE	1857858	1844313	9606.ENSP00000374443	9606.ENSP00000254667	0	0	0	0	0.162	0	0	0	0.163
HCK	CTSZ	1856392	1842640	9606.ENSP00000365012	9606.ENSP00000217131	0	0	0	0	0.096	0	0	0.112	0.163
PSMA7	PABPC1	1855365	1849591	9606.ENSP00000359910	9606.ENSP00000313007	0	0	0	0	0.054	0	0	0.151	0.163
PLBD1	FCGRT	1843571	1842838	9606.ENSP00000240617	9606.ENSP00000221466	0	0	0	0	0.163	0	0	0	0.163
CTSS	COX4I1	1854929	1844229	9606.ENSP00000357981	9606.ENSP00000253452	0	0	0	0	0	0	0	0.164	0.163
CD53	PYCARD	1846188	1843869	9606.ENSP00000271324	9606.ENSP00000247470	0	0	0	0	0.116	0	0	0.093	0.163
HSP90B1	CTSH	1848102	1842779	9606.ENSP00000299767	9606.ENSP00000220166	0	0	0	0	0.054	0.068	0	0.127	0.163
LCK	HMHA1	1852042	1849901	9606.ENSP00000337825	9606.ENSP00000316772	0	0	0	0	0.092	0.116	0	0	0.163
SLC7A7	LDHB	1846977	1843197	9606.ENSP00000285850	9606.ENSP00000229319	0	0	0	0	0.059	0	0	0.148	0.163
B2M	LGALS3	1862817	1844285	9606.ENSP00000452780	9606.ENSP00000254301	0	0	0	0	0.054	0	0	0.152	0.163
TKT	ACTR2	1860530	1856793	9606.ENSP00000405455	9606.ENSP00000367220	0	0	0	0	0.053	0	0	0.152	0.163
FLNA	HSP90B1	1855120	1848102	9606.ENSP00000358866	9606.ENSP00000299767	0	0	0	0	0.042	0.042	0	0.161	0.163
PGK1	SLC7A7	1855883	1846977	9606.ENSP00000362413	9606.ENSP00000285850	0	0	0	0	0.053	0	0	0.153	0.163
GSTO1	SDCBP	1855084	1844759	9606.ENSP00000358727	9606.ENSP00000260130	0	0	0	0	0	0	0	0.164	0.163
CPPED1	IQGAP1	1857430	1846003	9606.ENSP00000371193	9606.ENSP00000268182	0	0	0	0	0.163	0	0	0	0.163
GNB2L1	SRSF5	1861691	1858188	9606.ENSP00000426909	9606.ENSP00000377892	0	0	0	0	0.067	0.118	0	0.065	0.163
FLNA	PPP1R18	1855120	1846418	9606.ENSP00000358866	9606.ENSP00000274853	0	0	0	0	0.058	0.145	0	0.045	0.163
GSTO1	TPI1	1855084	1843191	9606.ENSP00000358727	9606.ENSP00000229270	0	0	0	0	0.053	0	0	0.153	0.163
ACTR2	JUND	1856793	1844164	9606.ENSP00000367220	9606.ENSP00000252818	0	0	0	0	0	0.116	0	0.093	0.163
MYL6	PGK1	1862334	1855883	9606.ENSP00000446714	9606.ENSP00000362413	0	0	0	0	0.053	0	0	0.152	0.163
CARD16	ACAP1	1856363	1842270	9606.ENSP00000364858	9606.ENSP00000158762	0	0	0	0	0	0.164	0	0	0.163
LCP1	ENO1	1849816	1843405	9606.ENSP00000315757	9606.ENSP00000234590	0	0	0	0	0.053	0	0	0.152	0.163
PCBP1	TPI1	1848744	1843191	9606.ENSP00000305556	9606.ENSP00000229270	0	0	0	0	0.082	0	0	0.126	0.163
TNFSF13B	HSP90AA1	1856399	1851814	9606.ENSP00000365048	9606.ENSP00000335153	0	0	0	0	0	0	0	0.163	0.163
LAT	RAC2	1858298	1843949	9606.ENSP00000378845	9606.ENSP00000249071	0	0	0	0	0.054	0	0	0.152	0.163
UQCRB	RBX1	1847046	1842568	9606.ENSP00000287022	9606.ENSP00000216225	0	0	0	0	0.162	0	0	0	0.163
CYBB	CTSB	1856898	1852546	9606.ENSP00000367851	9606.ENSP00000342070	0	0	0	0	0.054	0	0	0.152	0.163
UQCRH	SPCS1	1849197	1843331	9606.ENSP00000309565	9606.ENSP00000233025	0	0	0	0	0.163	0	0	0	0.163
CAPZB	CTSD	1845501	1843439	9606.ENSP00000264202	9606.ENSP00000236671	0	0	0	0	0.133	0	0	0.074	0.163
SLC7A7	TPI1	1846977	1843191	9606.ENSP00000285850	9606.ENSP00000229270	0	0	0	0	0	0.066	0	0.141	0.163
LAT	ITGB2	1858298	1848511	9606.ENSP00000378845	9606.ENSP00000303242	0	0	0	0	0.066	0	0	0.141	0.163
PGK1	CTSB	1855883	1852546	9606.ENSP00000362413	9606.ENSP00000342070	0	0	0	0	0.048	0	0	0.157	0.163
PGAM1	CAPZB	1855378	1845501	9606.ENSP00000359991	9606.ENSP00000264202	0	0	0	0	0.089	0	0	0.119	0.163
NBEAL1	AP1S2	1860187	1851076	9606.ENSP00000399903	9606.ENSP00000328789	0	0	0	0	0.053	0.153	0	0	0.163
HLA-C	JUND	1856460	1844164	9606.ENSP00000365402	9606.ENSP00000252818	0	0	0	0	0	0	0	0.163	0.163
CASP1	ACAP1	1860827	1842270	9606.ENSP00000410076	9606.ENSP00000158762	0	0	0	0	0	0.164	0	0	0.163
VMP1	JUND	1845106	1844164	9606.ENSP00000262291	9606.ENSP00000252818	0	0	0	0	0.055	0	0	0.151	0.163
EVL	CFL1	1858054	1849206	9606.ENSP00000376652	9606.ENSP00000309629	0	0	0	0	0	0	0	0.163	0.163
CARD16	TSPO	1856363	1851096	9606.ENSP00000364858	9606.ENSP00000328973	0	0	0	0	0	0	0	0.163	0.163
S100A6	CTSC	1854857	1843108	9606.ENSP00000357708	9606.ENSP00000227266	0	0	0	0	0.054	0	0	0.152	0.163
LDHA	SLC7A7	1862289	1846977	9606.ENSP00000445175	9606.ENSP00000285850	0	0	0	0	0.059	0	0	0.148	0.163
PGAM1	CTSB	1855378	1852546	9606.ENSP00000359991	9606.ENSP00000342070	0	0	0	0	0.073	0	0	0.134	0.163
GSTP1	ALDOA	1858630	1851945	9606.ENSP00000381607	9606.ENSP00000336927	0	0	0	0	0.055	0	0	0.150	0.163
PSME1	S100A11	1857560	1846206	9606.ENSP00000372155	9606.ENSP00000271638	0	0	0	0	0	0	0	0.163	0.163
HLA-F	PSME2	1844740	1842623	9606.ENSP00000259951	9606.ENSP00000216802	0	0	0	0	0	0	0	0.163	0.163
EEF2	GLRX	1849021	1843473	9606.ENSP00000307940	9606.ENSP00000237858	0.050	0	0	0	0.061	0	0	0.137	0.162
RBM3	EIF4B	1856553	1845052	9606.ENSP00000365946	9606.ENSP00000262056	0	0	0	0	0.074	0	0	0.132	0.162
HSP90AA1	DUSP6	1851814	1846636	9606.ENSP00000335153	9606.ENSP00000279488	0	0	0	0	0.050	0	0	0.154	0.162
YWHAB	DYNLL1	1848151	1843632	9606.ENSP00000300161	9606.ENSP00000242577	0	0	0	0	0.153	0	0	0.051	0.162
GSTP1	CFL1	1858630	1849206	9606.ENSP00000381607	9606.ENSP00000309629	0	0	0	0	0.082	0	0	0.124	0.162
TPM3	YWHAB	1854817	1848151	9606.ENSP00000357516	9606.ENSP00000300161	0	0	0	0	0.053	0.045	0	0.148	0.162
PDIA3	NPM1	1848170	1847808	9606.ENSP00000300289	9606.ENSP00000296930	0	0	0	0	0.053	0	0	0.152	0.162
TNFSF13B	SLC7A7	1856399	1846977	9606.ENSP00000365048	9606.ENSP00000285850	0	0	0	0	0.162	0	0	0	0.162
ANXA5	EMP3	1847746	1846137	9606.ENSP00000296511	9606.ENSP00000270221	0	0	0	0	0.149	0	0	0.055	0.162
COX5B	PGLS	1844605	1844144	9606.ENSP00000258424	9606.ENSP00000252603	0	0	0	0	0.094	0	0	0.111	0.162
NPC2	PPT1	1862740	1859833	9606.ENSP00000451112	9606.ENSP00000394863	0	0	0	0	0.053	0	0	0.152	0.162
N4BP2L2	TRAF3IP3	1858722	1854498	9606.ENSP00000382328	9606.ENSP00000355991	0	0	0	0	0.161	0	0	0	0.162
GCA	ANXA5	1859832	1847746	9606.ENSP00000394842	9606.ENSP00000296511	0	0	0	0	0.054	0.094	0	0.101	0.162
ETS1	MCL1	1858032	1854935	9606.ENSP00000376436	9606.ENSP00000358022	0	0	0	0	0.054	0	0	0.151	0.162
YWHAZ	PPIB	1849183	1848121	9606.ENSP00000309503	9606.ENSP00000300026	0	0	0	0	0	0	0	0.162	0.162
PPT1	BLVRB	1859833	1845339	9606.ENSP00000394863	9606.ENSP00000263368	0	0	0	0	0	0	0	0.162	0.162
SEPT7	YWHAQ	1858681	1843478	9606.ENSP00000381992	9606.ENSP00000238081	0	0	0	0	0.127	0	0	0.078	0.162
CFL1	FERMT3	1849206	1846622	9606.ENSP00000309629	9606.ENSP00000279227	0	0	0	0	0.055	0	0	0.150	0.162
ATP6V0B	PGK1	1861883	1855883	9606.ENSP00000431605	9606.ENSP00000362413	0.059	0	0	0	0.116	0.050	0	0.065	0.162
RHOG	ACAP1	1852220	1842270	9606.ENSP00000339467	9606.ENSP00000158762	0	0	0	0	0	0.126	0	0.081	0.162
NPM1	RBX1	1847808	1842568	9606.ENSP00000296930	9606.ENSP00000216225	0	0	0	0	0.084	0	0	0.123	0.162
PFN1	CTSZ	1843040	1842640	9606.ENSP00000225655	9606.ENSP00000217131	0	0	0	0	0.054	0	0	0.150	0.162
AHNAK	YWHAZ	1856799	1849183	9606.ENSP00000367263	9606.ENSP00000309503	0	0	0	0	0	0.065	0	0.140	0.162
RHOA	MCL1	1860210	1854935	9606.ENSP00000400175	9606.ENSP00000358022	0	0	0	0	0.052	0	0	0.152	0.162
ACTR2	LDHB	1856793	1843197	9606.ENSP00000367220	9606.ENSP00000229319	0	0	0	0	0.074	0.043	0	0.130	0.162
RTN4	RAP1B	1852043	1844015	9606.ENSP00000337838	9606.ENSP00000250559	0	0	0	0	0.100	0.088	0	0.061	0.162
RAC1	RTN4	1853302	1852043	9606.ENSP00000348461	9606.ENSP00000337838	0	0	0	0	0.101	0.088	0	0.059	0.162
AP2S1	ENO1	1845323	1843405	9606.ENSP00000263270	9606.ENSP00000234590	0	0	0	0	0.162	0	0	0	0.162
UBC	PPIB	1852861	1848121	9606.ENSP00000344818	9606.ENSP00000300026	0	0	0	0	0.056	0.096	0	0.097	0.162
YWHAH	LDHB	1843937	1843197	9606.ENSP00000248975	9606.ENSP00000229319	0	0	0	0	0.100	0.098	0	0.051	0.162
CYBA	GRN	1844952	1842222	9606.ENSP00000261623	9606.ENSP00000053867	0	0	0	0	0.131	0	0	0.074	0.162
CTSS	CKLF	1854929	1845453	9606.ENSP00000357981	9606.ENSP00000264001	0	0	0	0	0.124	0	0	0.082	0.162
PGK1	TCEB2	1855883	1845114	9606.ENSP00000362413	9606.ENSP00000262306	0	0	0	0	0.054	0	0	0.151	0.162
ATP6V0B	PPP1CA	1861883	1850792	9606.ENSP00000431605	9606.ENSP00000326031	0	0	0	0	0.161	0	0	0	0.162
COX5B	ENO1	1844605	1843405	9606.ENSP00000258424	9606.ENSP00000234590	0	0	0	0	0.066	0	0	0.139	0.161
SET	MSN	1855735	1853976	9606.ENSP00000361777	9606.ENSP00000353408	0	0	0	0	0	0	0	0.161	0.161
PGK1	S100A11	1855883	1846206	9606.ENSP00000362413	9606.ENSP00000271638	0	0	0	0	0	0	0	0.162	0.161
SEPT7	EMP3	1858681	1846137	9606.ENSP00000381992	9606.ENSP00000270221	0	0	0	0	0	0	0	0.161	0.161
CD53	GAPDH	1846188	1843185	9606.ENSP00000271324	9606.ENSP00000229239	0	0	0	0	0.053	0	0	0.151	0.161
MYO1F	FCGRT	1852870	1842838	9606.ENSP00000344871	9606.ENSP00000221466	0	0	0	0	0.161	0	0	0	0.161
FLNA	RAP1B	1855120	1844015	9606.ENSP00000358866	9606.ENSP00000250559	0	0	0	0	0.058	0	0	0.146	0.161
CPPED1	CDC42SE1	1857430	1853493	9606.ENSP00000371193	9606.ENSP00000349773	0	0	0	0	0.161	0	0	0	0.161
PGAM1	UQCRH	1855378	1849197	9606.ENSP00000359991	9606.ENSP00000309565	0	0	0	0	0.119	0	0	0.087	0.161
FGL2	FCGRT	1843920	1842838	9606.ENSP00000248598	9606.ENSP00000221466	0	0	0	0	0.161	0	0	0	0.161
NUP214	SAMHD1	1853838	1845231	9606.ENSP00000352400	9606.ENSP00000262878	0	0	0	0	0.068	0	0	0.137	0.161
TALDO1	TYMP	1850327	1844096	9606.ENSP00000321259	9606.ENSP00000252029	0	0	0	0	0	0	0	0.161	0.161
APOBEC3G	HSP90AA1	1859014	1851814	9606.ENSP00000385057	9606.ENSP00000335153	0	0	0	0	0	0	0	0.162	0.161
NCF2	GLIPR1	1854612	1845890	9606.ENSP00000356505	9606.ENSP00000266659	0	0	0	0	0.142	0	0	0.062	0.161
ENY2	GNG5	1861814	1855316	9606.ENSP00000429986	9606.ENSP00000359675	0	0	0	0	0.160	0	0	0	0.161
PRELID1	GAPDH	1848373	1843185	9606.ENSP00000302114	9606.ENSP00000229239	0	0	0	0	0.161	0	0	0	0.161
OAZ1	H2AFY	1863856	1861595	9606.ENSP00000464146	9606.ENSP00000423563	0	0	0	0	0	0	0	0.161	0.161
BLOC1S1	MYO1G	1862423	1844638	9606.ENSP00000447537	9606.ENSP00000258787	0	0	0	0	0	0	0	0.161	0.161
SDCBP	TPI1	1844759	1843191	9606.ENSP00000260130	9606.ENSP00000229270	0	0	0	0	0	0	0	0.161	0.161
GLIPR1	JUND	1845890	1844164	9606.ENSP00000266659	9606.ENSP00000252818	0	0	0	0	0	0.162	0	0	0.161
S100A11	ENO1	1846206	1843405	9606.ENSP00000271638	9606.ENSP00000234590	0	0	0	0	0	0	0	0.162	0.161
MYO1F	DUSP6	1852870	1846636	9606.ENSP00000344871	9606.ENSP00000279488	0	0	0	0	0.049	0.102	0	0.096	0.161
CD53	CTSH	1846188	1842779	9606.ENSP00000271324	9606.ENSP00000220166	0	0	0	0	0.104	0	0	0.102	0.161
NUP214	DYNLL1	1853838	1843632	9606.ENSP00000352400	9606.ENSP00000242577	0	0	0	0	0	0	0	0.161	0.161
CPPED1	PPP1R18	1857430	1846418	9606.ENSP00000371193	9606.ENSP00000274853	0	0	0	0	0	0	0	0.161	0.161
ARHGEF1	SAMHD1	1851978	1845231	9606.ENSP00000337261	9606.ENSP00000262878	0	0	0	0	0	0	0	0.162	0.161
AHNAK	S100A6	1856799	1854857	9606.ENSP00000367263	9606.ENSP00000357708	0	0	0	0	0	0	0	0.161	0.161
ALDOA	PCBP1	1851945	1848744	9606.ENSP00000336927	9606.ENSP00000305556	0	0	0	0	0.107	0	0	0.100	0.161
N4BP2L2	CDC42SE2	1858722	1854022	9606.ENSP00000382328	9606.ENSP00000353706	0	0	0	0	0.116	0	0	0.090	0.161
CHP1	CTSC	1851881	1843108	9606.ENSP00000335632	9606.ENSP00000227266	0	0	0	0	0.074	0.102	0	0.072	0.161
SPCS1	RBX1	1843331	1842568	9606.ENSP00000233025	9606.ENSP00000216225	0	0	0	0	0.138	0	0	0.065	0.161
C10orf54	LYST	1858253	1857858	9606.ENSP00000378409	9606.ENSP00000374443	0	0	0	0	0	0	0	0.161	0.161
RHOG	CTSD	1852220	1843439	9606.ENSP00000339467	9606.ENSP00000236671	0	0	0	0	0.120	0	0	0.085	0.161
HLA-C	CTSS	1856460	1854929	9606.ENSP00000365402	9606.ENSP00000357981	0	0	0	0	0.054	0	0	0.150	0.161
TALDO1	GLRX	1850327	1843473	9606.ENSP00000321259	9606.ENSP00000237858	0	0	0	0	0.103	0	0	0.104	0.161
MAL	CSTA	1849361	1845556	9606.ENSP00000310880	9606.ENSP00000264474	0	0	0	0	0.141	0	0	0.063	0.161
B2M	LYST	1862817	1857858	9606.ENSP00000452780	9606.ENSP00000374443	0	0	0	0	0	0	0	0.162	0.161
PKM	SAMHD1	1850212	1845231	9606.ENSP00000320171	9606.ENSP00000262878	0	0	0	0	0	0	0	0.161	0.161
LDHA	SAMHD1	1862289	1845231	9606.ENSP00000445175	9606.ENSP00000262878	0	0	0	0	0	0	0	0.162	0.161
HLA-E	COX4I1	1856531	1844229	9606.ENSP00000365817	9606.ENSP00000253452	0	0	0	0	0	0	0	0.161	0.161
SNX10	VAMP2	1852734	1849692	9606.ENSP00000343709	9606.ENSP00000314214	0	0	0	0	0.073	0.096	0	0.080	0.161
NDUFB1	UQCRB	1851285	1847046	9606.ENSP00000330787	9606.ENSP00000287022	0	0	0	0	0.152	0	0	0.050	0.161
LGALS3	CTSC	1844285	1843108	9606.ENSP00000254301	9606.ENSP00000227266	0	0	0	0	0.042	0	0	0.161	0.161
B2M	GSTP1	1862817	1858630	9606.ENSP00000452780	9606.ENSP00000381607	0	0	0	0	0	0	0	0.162	0.161
PGAM1	COX8A	1855378	1850328	9606.ENSP00000359991	9606.ENSP00000321260	0	0	0	0	0.152	0	0	0.052	0.161
ANXA5	GRN	1847746	1842222	9606.ENSP00000296511	9606.ENSP00000053867	0	0	0	0	0.114	0	0	0.091	0.160
B2M	RTN4	1862817	1852043	9606.ENSP00000452780	9606.ENSP00000337838	0	0	0	0	0	0	0	0.160	0.160
ENO1	PSME2	1843405	1842623	9606.ENSP00000234590	9606.ENSP00000216802	0	0	0	0	0.124	0	0	0.080	0.160
EMP3	DYNLL1	1846137	1843632	9606.ENSP00000270221	9606.ENSP00000242577	0	0	0	0	0	0	0	0.160	0.160
RHOG	ICAM3	1852220	1842275	9606.ENSP00000339467	9606.ENSP00000160262	0	0	0	0	0.160	0	0	0	0.160
FYN	CTSC	1853081	1843108	9606.ENSP00000346671	9606.ENSP00000227266	0	0	0	0	0.053	0	0	0.149	0.160
TSPO	CTSD	1851096	1843439	9606.ENSP00000328973	9606.ENSP00000236671	0	0	0	0	0.113	0	0	0.092	0.160
UQCR11	SSR4	1863953	1849949	9606.ENSP00000466420	9606.ENSP00000317331	0	0	0	0	0.110	0.095	0	0	0.160
CTSS	S100A11	1854929	1846206	9606.ENSP00000357981	9606.ENSP00000271638	0	0	0	0	0.055	0	0	0.148	0.160
SEPT7	MYL12B	1858681	1843461	9606.ENSP00000381992	9606.ENSP00000237500	0	0	0	0	0.057	0.066	0	0.123	0.160
MYO1F	SRGN	1852870	1843628	9606.ENSP00000344871	9606.ENSP00000242465	0	0	0	0	0.159	0	0	0	0.160
PGAM1	GPX4	1855378	1853015	9606.ENSP00000359991	9606.ENSP00000346103	0	0	0	0	0.054	0.064	0	0.128	0.160
TCEB2	COX4I1	1845114	1844229	9606.ENSP00000262306	9606.ENSP00000253452	0	0	0	0	0.160	0	0	0	0.160
SEPT7	MYL12A	1858681	1842673	9606.ENSP00000381992	9606.ENSP00000217652	0	0	0	0	0.057	0.066	0	0.123	0.160
FYN	CAPZB	1853081	1845501	9606.ENSP00000346671	9606.ENSP00000264202	0	0	0	0	0.052	0.148	0	0.044	0.160
SEC61G	AP2S1	1852468	1845323	9606.ENSP00000341538	9606.ENSP00000263270	0	0	0	0	0.160	0	0	0	0.160
LEPROTL1	LRRFIP1	1861736	1857969	9606.ENSP00000428281	9606.ENSP00000375857	0	0	0	0	0.160	0	0	0	0.160
GCA	SAMHD1	1859832	1845231	9606.ENSP00000394842	9606.ENSP00000262878	0	0	0	0	0.093	0	0	0.112	0.160
ACTR2	CTSB	1856793	1852546	9606.ENSP00000367220	9606.ENSP00000342070	0	0	0	0	0.052	0	0	0.150	0.160
SEC61G	ATP5I	1852468	1848800	9606.ENSP00000341538	9606.ENSP00000306003	0	0	0	0	0.160	0	0	0	0.160
ACTR2	ARHGDIB	1856793	1843176	9606.ENSP00000367220	9606.ENSP00000228945	0	0	0	0	0.065	0.045	0	0.135	0.160
LCP1	S100A11	1849816	1846206	9606.ENSP00000315757	9606.ENSP00000271638	0	0	0	0	0.052	0	0	0.151	0.160
GSTO1	TALDO1	1855084	1850327	9606.ENSP00000358727	9606.ENSP00000321259	0	0	0	0	0.082	0	0	0.122	0.160
GNAI2	YWHAQ	1849590	1843478	9606.ENSP00000312999	9606.ENSP00000238081	0	0	0	0	0.044	0	0	0.157	0.160
PABPC1	YWHAZ	1849591	1849183	9606.ENSP00000313007	9606.ENSP00000309503	0	0	0	0	0.119	0	0	0.085	0.160
HNRNPH1	CFL1	1853404	1849206	9606.ENSP00000349168	9606.ENSP00000309629	0	0	0	0	0.055	0	0	0.148	0.160
EEF2	SEC11A	1849021	1846006	9606.ENSP00000307940	9606.ENSP00000268220	0	0	0	0	0.053	0	0	0.150	0.160
ARHGEF1	NPM1	1851978	1847808	9606.ENSP00000337261	9606.ENSP00000296930	0	0	0	0	0	0	0	0.160	0.159
CTSS	CHP1	1854929	1851881	9606.ENSP00000357981	9606.ENSP00000335632	0	0	0	0	0.074	0.102	0	0.069	0.159
PSME1	EIF3E	1857560	1842805	9606.ENSP00000372155	9606.ENSP00000220849	0	0	0	0	0.125	0	0	0.079	0.159
CPPED1	ZEB2	1857430	1848412	9606.ENSP00000371193	9606.ENSP00000302501	0	0	0	0	0.159	0	0	0	0.159
GMFG	CFP	1864741	1843854	9606.ENSP00000472249	9606.ENSP00000247153	0	0	0	0	0.159	0	0	0	0.159
UBA52	CTSC	1859324	1843108	9606.ENSP00000388107	9606.ENSP00000227266	0	0	0	0	0.052	0.071	0	0.121	0.159
NUP214	UBC	1853838	1852861	9606.ENSP00000352400	9606.ENSP00000344818	0	0	0	0	0	0	0	0.159	0.159
CDA	ANXA5	1856229	1847746	9606.ENSP00000364212	9606.ENSP00000296511	0	0	0	0	0	0	0	0.159	0.159
SET	LDHB	1855735	1843197	9606.ENSP00000361777	9606.ENSP00000229319	0	0	0	0	0.100	0	0	0.103	0.159
ASAH1	GAPDH	1857426	1843185	9606.ENSP00000371152	9606.ENSP00000229239	0	0	0	0	0	0	0	0.160	0.159
FGR	CAP1	1856028	1855757	9606.ENSP00000363115	9606.ENSP00000361878	0	0	0	0	0.127	0.066	0	0.051	0.159
HSP90AA1	SEC61B	1851814	1842987	9606.ENSP00000335153	9606.ENSP00000223641	0	0	0	0	0.113	0	0	0.089	0.159
